year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2017,3,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",120,26,11.28,0.94,9.38,0,4.41,9,0,1589,733,234,322,0,300
2017,3,B6,JetBlue Airways,DAB,"Daytona Beach, FL: Daytona Beach International",31,8,2.21,0,3.23,0.61,1.95,1,0,268,91,0,74,28,75
2017,3,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",918,159,62.93,2.79,35.25,0,58.04,39,1,9976,4294,121,1566,0,3995
2017,3,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",89,25,9.85,1.12,8.77,0.36,4.9,4,0,1772,793,87,477,18,397
2017,3,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",54,9,4.26,0,4.55,0,0.18,2,0,435,233,0,186,0,16
2017,3,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",116,37,16.65,1.49,7.08,0,11.78,4,0,2571,1013,94,314,0,1150
2017,3,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",891,329,66.48,0.42,179.58,0.09,82.44,36,1,23424,3597,27,12819,8,6973
2017,3,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2183,526,168.72,1.77,129.29,2.49,223.73,69,0,32414,9724,160,5217,92,17221
2017,3,B6,JetBlue Airways,HOU,"Houston, TX: William P Hobby",62,13,5.09,0,5.79,0,2.12,3,0,677,387,0,181,0,109
2017,3,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",341,81,40.48,1,13.07,0,26.45,18,2,4307,2232,19,419,0,1637
2017,3,B6,JetBlue Airways,IAD,"Washington, DC: Washington Dulles International",178,41,16.6,0.41,8.61,0,15.37,11,0,3349,1674,30,359,0,1286
2017,3,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",310,78,42.48,1.21,10.32,0,23.99,11,1,4482,2626,80,312,0,1464
2017,3,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3680,991,151.37,5.05,499.71,3.71,331.15,199,5,85756,9955,696,47960,114,27031
2017,3,B6,JetBlue Airways,LAS,"Las Vegas, NV: McCarran International",417,88,26.39,0.55,33.26,0,27.8,10,0,5860,1724,69,2519,0,1548
2017,3,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",499,169,26.12,2.91,109.67,0,30.3,14,0,10226,1787,139,5213,0,3087
2017,3,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",534,202,42.32,1,117.17,0,41.51,29,1,15419,3116,105,8696,0,3502
2017,3,B6,JetBlue Airways,LGB,"Long Beach, CA: Long Beach Airport",1120,213,54.54,10.25,46.06,0,102.16,19,0,13696,3565,953,2184,0,6994
2017,3,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1753,427,146.14,4.76,108.86,0.16,167.07,57,0,25878,9830,451,3952,16,11629
2017,3,B6,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",155,23,8.51,0,6.49,0,8,6,0,1796,588,0,327,0,881
2017,3,B6,JetBlue Airways,OAK,"Oakland, CA: Metropolitan Oakland International",160,30,11.39,1,3.93,0,13.69,6,0,2501,845,104,127,0,1425
2017,3,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",178,58,21.76,1.83,20.96,0,13.46,6,0,3917,1628,120,826,0,1343
2017,3,B6,JetBlue Airways,ORH,"Worcester, MA: Worcester Regional",62,15,9.82,0,2.64,0,2.53,2,3,669,454,0,72,0,143
2017,3,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",762,208,70.2,0.07,59.43,2.04,76.26,35,0,13790,4283,10,2731,105,6661
2017,3,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",92,22,7.77,0,4.99,0,9.25,1,1,1959,705,0,155,0,1099
2017,3,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",236,70,22.67,0.58,24.97,0,21.79,9,1,4062,1362,55,1244,0,1401
2017,3,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",62,14,7.97,0,3.52,0.6,1.91,3,0,759,440,0,117,33,169
2017,3,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",166,33,17,1.28,5.57,0,9.15,8,0,1653,727,36,261,0,629
2017,3,B6,JetBlue Airways,PSE,"Ponce, PR: Mercedita",62,14,6.42,0.08,3.72,0,3.78,3,0,711,216,12,136,0,347
2017,3,B6,JetBlue Airways,PSP,"Palm Springs, CA: Palm Springs International",31,12,3.58,0,4.9,0,3.52,1,0,541,177,0,205,0,159
2017,3,B6,JetBlue Airways,PVD,"Providence, RI: Theodore Francis Green State",93,25,11.61,0,2.31,0,11.08,4,0,1204,472,0,76,0,656
2017,3,B6,JetBlue Airways,PWM,"Portland, ME: Portland International Jetport",93,24,10.48,0,3.39,0,10.13,8,0,1615,668,0,102,0,845
2017,3,B6,JetBlue Airways,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",240,56,24.06,0.67,17.46,0,13.8,10,1,3585,2036,20,675,0,854
2017,3,B6,JetBlue Airways,RIC,"Richmond, VA: Richmond International",213,44,18.56,0,9.64,0,15.8,4,2,3211,1713,0,344,0,1154
2017,3,B6,JetBlue Airways,RNO,"Reno, NV: Reno/Tahoe International",62,10,4.8,0,1.31,0,3.89,1,0,684,255,0,35,0,394
2017,3,B6,JetBlue Airways,ROC,"Rochester, NY: Greater Rochester International",93,19,6.96,0,1.36,0,10.68,10,0,1407,443,0,44,0,920
2017,3,B6,JetBlue Airways,RSW,"Fort Myers, FL: Southwest Florida International",596,157,59.5,1.67,55.45,0,40.38,25,0,8206,3382,112,1972,0,2740
2017,3,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",147,46,12.29,1,25.43,0,7.28,4,0,1576,547,16,753,0,260
2017,3,B6,JetBlue Airways,SAV,"Savannah, GA: Savannah/Hilton Head International",119,25,9.34,0.84,7.62,0,7.2,4,0,1649,824,108,227,0,490
2017,3,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",142,37,11.77,0,12.34,0,12.89,3,1,2107,676,0,451,0,980
2017,3,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",535,130,32.98,0.23,65.6,0,31.2,22,0,9094,2178,18,3746,0,3152
2017,3,B6,JetBlue Airways,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",182,35,12.16,1,10.93,0,10.91,3,2,2200,936,67,399,0,798
2017,3,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",866,192,94.56,0,45.43,0.67,51.35,15,3,11139,6109,0,1713,10,3307
2017,3,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",217,59,21.89,0,16.19,0,20.91,4,0,4003,1538,0,513,0,1952
2017,3,B6,JetBlue Airways,SMF,"Sacramento, CA: Sacramento International",88,25,9.15,1.77,4.01,0.62,9.44,1,0,1659,514,140,153,30,822
2017,3,B6,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",62,12,7.05,0,2.33,0.32,2.31,2,0,950,712,0,124,12,102
2017,3,B6,JetBlue Airways,STT,"Charlotte Amalie, VI: Cyril E King",97,17,7.11,0,3.55,1.27,5.06,1,0,768,287,0,142,31,308
2017,3,B6,JetBlue Airways,STX,"Christiansted, VI: Henry E. Rohlsen",31,5,2.18,0,0.89,0,1.93,0,0,401,290,0,24,0,87
2017,3,B6,JetBlue Airways,SWF,"Newburgh/Poughkeepsie, NY: Stewart International",62,19,10.63,0,4.33,0,4.05,2,0,754,408,0,102,0,244
2017,3,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",155,48,18.76,0.17,7.21,0,21.86,14,0,3814,1444,13,275,0,2082
2017,3,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",462,127,53.78,1.34,23.02,0.2,48.65,22,0,10298,4220,83,1023,3,4969
2017,3,DL,Delta Air Lines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",31,3,0.22,0,1,0,1.78,1,0,119,12,0,22,0,85
2017,3,DL,Delta Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",93,7,2.43,0.97,2.6,0,1,0,0,871,105,606,120,0,40
2017,3,DL,Delta Air Lines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",59,5,1,1.28,1.16,0,1.56,0,0,337,50,88,60,0,139
2017,3,DL,Delta Air Lines Inc.,ALB,"Albany, NY: Albany International",136,17,7.34,0.4,3.32,0,5.93,5,0,1214,308,18,117,0,771
2017,3,DL,Delta Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",115,11,6.75,0,1.16,0,3.09,0,1,345,233,0,23,0,89
2017,3,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",20893,1709,562.63,74.99,524.4,1,545.98,61,33,125993,58150,11568,22076,20,34179
2017,3,DL,Delta Air Lines Inc.,ATW,"Appleton, WI: Appleton International",38,5,1.41,1,2.59,0,0,0,0,179,38,33,108,0,0
2017,3,DL,Delta Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",432,44,17.94,2.46,8.23,0,15.36,3,0,2209,712,166,303,0,1028
2017,3,DL,Delta Air Lines Inc.,AVL,"Asheville, NC: Asheville Regional",51,3,1.18,0.15,0.17,0,1.49,0,0,154,69,5,6,0,74
2017,3,DL,Delta Air Lines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",30,4,2.32,0,0.68,0,1,1,0,200,89,0,45,0,66
2017,3,DL,Delta Air Lines Inc.,BDL,"Hartford, CT: Bradley International",345,35,14.69,1.9,7.81,0,10.59,6,0,3347,1539,777,408,0,623
2017,3,DL,Delta Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",265,26,16.65,1.49,4.16,0,3.7,0,0,1398,1012,58,153,0,175
2017,3,DL,Delta Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",85,9,1.42,0.84,2.76,0,3.98,0,0,1100,483,135,74,0,408
2017,3,DL,Delta Air Lines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",31,2,1.59,0,0.41,0,0,0,0,141,127,0,14,0,0
2017,3,DL,Delta Air Lines Inc.,BMI,"Bloomington/Normal, IL: Central Illinois Regional",22,3,1.31,0,1.27,0,0.42,0,0,98,47,0,40,0,11
2017,3,DL,Delta Air Lines Inc.,BNA,"Nashville, TN: Nashville International",472,58,21.33,1.75,15.89,0,19.03,0,0,2349,990,89,495,0,775
2017,3,DL,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",87,13,8.18,1.52,0.74,0,2.56,0,0,660,366,128,47,0,119
2017,3,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",1462,268,69.07,7.41,99.62,0,91.9,39,5,22013,5478,1139,7174,0,8222
2017,3,DL,Delta Air Lines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",30,1,0.37,0,0,0,0.63,0,0,87,32,0,0,0,55
2017,3,DL,Delta Air Lines Inc.,BTV,"Burlington, VT: Burlington International",24,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,3,DL,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",206,25,7.67,0.36,5.33,0,11.65,1,1,1171,421,18,137,0,595
2017,3,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",601,66,30.41,6.72,14.84,0,14.04,1,1,3732,1793,638,447,0,854
2017,3,DL,Delta Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",102,19,10.68,0.97,6.11,0,1.24,0,0,1105,783,84,174,0,64
2017,3,DL,Delta Air Lines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",93,8,3.52,1.09,1.61,0,1.78,0,0,349,142,45,34,0,128
2017,3,DL,Delta Air Lines Inc.,CAK,"Akron, OH: Akron-Canton Regional",117,11,7.01,0.08,2.51,0,1.4,0,1,652,467,9,55,0,121
2017,3,DL,Delta Air Lines Inc.,CHA,"Chattanooga, TN: Lovell Field",68,7,1.3,2.04,1.24,0,2.43,0,0,377,69,193,26,0,89
2017,3,DL,Delta Air Lines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",31,2,1.76,0,0.24,0,0,0,0,84,70,0,14,0,0
2017,3,DL,Delta Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",320,31,19.61,0.87,4.39,0,6.13,1,1,1693,1112,68,159,0,354
2017,3,DL,Delta Air Lines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",8,3,1,0.2,1,0,0.8,0,0,292,84,27,70,0,111
2017,3,DL,Delta Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",206,13,7.79,1.96,0.27,0,2.98,0,1,786,543,123,15,0,105
2017,3,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",459,54,17.08,2.22,19.91,0,14.78,0,0,3447,1387,221,850,0,989
2017,3,DL,Delta Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",272,30,16.06,0.15,6.09,0,7.7,0,1,1263,706,6,306,0,245
2017,3,DL,Delta Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",27,6,3.48,1,1,0,0.52,0,0,376,166,141,40,0,29
2017,3,DL,Delta Air Lines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",31,1,1,0,0,0,0,0,0,57,57,0,0,0,0
2017,3,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",668,73,23.62,5.54,9.3,0,34.54,2,0,5132,1365,1023,338,0,2406
2017,3,DL,Delta Air Lines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",154,8,5.59,0.79,0.73,0,0.89,0,0,451,262,117,24,0,48
2017,3,DL,Delta Air Lines Inc.,DAL,"Dallas, TX: Dallas Love Field",147,10,3,0.54,5.55,0,0.91,0,0,338,128,13,154,0,43
2017,3,DL,Delta Air Lines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",120,4,0.16,0.85,0,0,3,0,1,104,3,22,0,0,79
2017,3,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",800,90,32.7,6.39,28.99,0,21.91,6,3,4457,1745,314,1200,0,1198
2017,3,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",879,140,45.78,4.48,44.6,0,45.14,4,1,9681,2826,447,3172,0,3236
2017,3,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",406,39,20.54,1.24,9.41,0,7.81,0,1,1672,894,78,300,0,400
2017,3,DL,Delta Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",89,6,2.47,0,2.53,0,1,0,0,200,77,0,101,0,22
2017,3,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",4825,537,157.31,25.36,143.54,0,210.79,26,7,36810,11584,3367,5633,0,16226
2017,3,DL,Delta Air Lines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",177,15,5.32,1.41,3.39,0,4.88,0,0,671,251,99,114,0,207
2017,3,DL,Delta Air Lines Inc.,EGE,"Eagle, CO: Eagle County Regional",26,2,0.49,0,1.09,0,0.42,0,0,62,21,0,23,0,18
2017,3,DL,Delta Air Lines Inc.,ELP,"El Paso, TX: El Paso International",76,6,2,0,3.58,0,0.42,0,0,169,48,0,111,0,10
2017,3,DL,Delta Air Lines Inc.,EVV,"Evansville, IN: Evansville Regional",23,3,0,0,2,0,1,1,0,93,0,0,46,0,47
2017,3,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",446,137,20.99,5.71,101.38,0,8.92,12,0,9741,2340,382,6426,0,593
2017,3,DL,Delta Air Lines Inc.,EYW,"Key West, FL: Key West International",111,6,2,0,4,0,0,0,0,167,79,0,88,0,0
2017,3,DL,Delta Air Lines Inc.,FAR,"Fargo, ND: Hector International",74,11,6.17,0.52,1.54,0,2.77,0,0,533,320,13,76,0,124
2017,3,DL,Delta Air Lines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",38,3,0.62,0.12,1.38,0,0.88,0,0,236,38,15,71,0,112
2017,3,DL,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1093,121,37.95,7.07,34.78,0.59,40.62,9,1,7343,2040,577,1234,78,3414
2017,3,DL,Delta Air Lines Inc.,FNT,"Flint, MI: Bishop International",89,8,4.43,0,2.81,0,0.76,0,0,220,121,0,86,0,13
2017,3,DL,Delta Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",90,12,3.05,0.99,3,0,4.96,0,0,1379,714,77,133,0,455
2017,3,DL,Delta Air Lines Inc.,GEG,"Spokane, WA: Spokane International",123,13,5.16,0.98,1.3,0,5.57,0,0,1278,276,519,88,0,395
2017,3,DL,Delta Air Lines Inc.,GNV,"Gainesville, FL: Gainesville Regional",21,1,1,0,0,0,0,0,0,36,36,0,0,0,0
2017,3,DL,Delta Air Lines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",115,7,5.58,0,0.6,0,0.82,0,1,275,198,0,26,0,51
2017,3,DL,Delta Air Lines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",79,7,4.11,0.49,1.94,0,0.47,0,0,367,164,54,122,0,27
2017,3,DL,Delta Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",323,26,10.51,1.19,10.04,0,4.26,0,0,1500,477,244,421,0,358
2017,3,DL,Delta Air Lines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",183,19,7.46,1.39,2.58,0,7.57,0,0,1363,573,73,88,0,629
2017,3,DL,Delta Air Lines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",189,10,3.07,1.03,1.49,0,4.41,0,0,828,183,34,100,0,511
2017,3,DL,Delta Air Lines Inc.,HDN,"Hayden, CO: Yampa Valley",26,3,0.63,0,1.38,0,1,0,0,131,20,0,34,0,77
2017,3,DL,Delta Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",294,68,26.86,1.67,32.3,0,7.17,0,0,4062,2624,33,1014,0,391
2017,3,DL,Delta Air Lines Inc.,HOU,"Houston, TX: William P Hobby",174,11,5.78,0.4,2.69,0,2.13,0,0,642,380,34,72,0,156
2017,3,DL,Delta Air Lines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",179,17,9.06,1.24,3.45,0,3.25,0,0,929,476,33,193,0,227
2017,3,DL,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",201,16,8.56,0.11,5.37,0,1.96,0,0,763,360,10,265,0,128
2017,3,DL,Delta Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",269,25,7.89,2,7.13,0,7.98,0,0,1233,220,118,285,0,610
2017,3,DL,Delta Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",92,6,1.59,0.03,2.41,0,1.97,0,0,318,41,4,51,0,222
2017,3,DL,Delta Air Lines Inc.,ILM,"Wilmington, NC: Wilmington International",32,1,0,0,1,0,0,0,0,24,0,0,24,0,0
2017,3,DL,Delta Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",399,36,20.29,1.1,7.03,0,7.59,0,0,1697,1085,50,260,0,302
2017,3,DL,Delta Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",124,19,11.63,0,1.01,0,6.36,0,0,897,608,0,27,0,262
2017,3,DL,Delta Air Lines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",151,12,6.83,0.84,1.38,0,2.96,0,0,416,195,22,33,0,166
2017,3,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",401,34,18.98,4.04,3.27,0,7.7,0,0,1425,796,191,93,0,345
2017,3,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",2643,592,91.4,19.03,362.84,0,118.74,75,8,50984,6962,2299,31117,0,10606
2017,3,DL,Delta Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",80,14,8.7,0,3.91,0,1.39,0,0,852,673,0,133,0,46
2017,3,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1184,158,55.95,9.27,39.77,0,53,4,6,10655,4584,898,2196,0,2977
2017,3,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2673,887,136.33,16.52,616.35,1,116.81,7,3,44455,9277,1498,22940,47,10693
2017,3,DL,Delta Air Lines Inc.,LEX,"Lexington, KY: Blue Grass",100,10,4.37,0.42,1.95,0,3.26,0,0,639,120,35,65,0,419
2017,3,DL,Delta Air Lines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",31,4,1,0.8,1.06,0,1.14,0,0,208,32,68,28,0,80
2017,3,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",2277,700,100.69,13.4,449.58,0,136.33,68,15,54183,9615,1680,31376,0,11512
2017,3,DL,Delta Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",31,6,2.35,0,1.24,0,2.41,0,0,214,85,0,38,0,91
2017,3,DL,Delta Air Lines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",176,14,9.51,0,2.61,0,1.88,0,0,727,418,0,125,0,184
2017,3,DL,Delta Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",551,49,16.22,1.62,16.43,0,14.74,0,1,2782,759,305,573,0,1145
2017,3,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1688,222,84.17,11.21,42.06,0.92,83.64,11,1,14610,4454,1745,2182,35,6194
2017,3,DL,Delta Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",109,10,5.65,0.05,1.74,0,2.57,1,0,387,147,4,60,0,176
2017,3,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",211,13,7.26,0.41,3.51,0,1.83,0,1,585,321,21,130,0,113
2017,3,DL,Delta Air Lines Inc.,MEM,"Memphis, TN: Memphis International",372,52,20.24,2.34,13.5,0,15.93,0,1,2659,840,54,602,0,1163
2017,3,DL,Delta Air Lines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",31,7,1.34,1.22,2.11,0,2.32,0,0,813,96,557,81,0,79
2017,3,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",889,117,57.89,3.85,15.57,0.67,39.02,10,0,8197,4084,519,725,81,2788
2017,3,DL,Delta Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",438,34,12.46,1.84,13.12,0,6.58,0,1,2184,806,202,816,0,360
2017,3,DL,Delta Air Lines Inc.,MLB,"Melbourne, FL: Melbourne International",116,7,3.52,0,1.56,0,1.92,0,0,403,314,0,34,0,55
2017,3,DL,Delta Air Lines Inc.,MOB,"Mobile, AL: Mobile Regional",55,5,2.67,0.09,1.33,0,0.91,0,0,323,150,10,67,0,96
2017,3,DL,Delta Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",245,29,12.85,2.43,3.96,0,9.76,0,0,1801,745,290,227,0,539
2017,3,DL,Delta Air Lines Inc.,MSO,"Missoula, MT: Missoula International",61,7,3.97,0.34,1.52,0,1.17,0,0,397,287,12,49,0,49
2017,3,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",5188,573,194.11,21.81,180.09,0,176.98,23,8,45260,20611,3512,7389,0,13748
2017,3,DL,Delta Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",710,97,37.86,3.07,15.09,0,40.98,5,4,5947,2370,392,497,0,2688
2017,3,DL,Delta Air Lines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,3,DL,Delta Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",64,2,1,0.25,0,0,0.75,0,0,72,19,13,0,0,40
2017,3,DL,Delta Air Lines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,3,DL,Delta Air Lines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",105,13,6.94,0.88,3.08,0,2.1,0,0,458,196,61,124,0,77
2017,3,DL,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",111,20,11.57,0,5.49,0,2.94,0,1,1904,1437,0,161,0,306
2017,3,DL,Delta Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",159,6,2.94,0,1.19,0,1.87,0,1,226,125,0,39,0,62
2017,3,DL,Delta Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",241,30,13.48,0.12,8.63,0,7.77,0,1,1887,1174,5,236,0,472
2017,3,DL,Delta Air Lines Inc.,ONT,"Ontario, CA: Ontario International",34,2,0,0.62,1.38,0,0,0,0,191,0,95,96,0,0
2017,3,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",555,81,21.16,2.91,44.32,0,12.61,0,0,5416,1073,286,3157,0,900
2017,3,DL,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",259,19,8.04,1.53,2.95,0,6.47,0,0,856,421,69,183,0,183
2017,3,DL,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",635,71,29.08,2.69,15.05,0,24.18,6,0,4084,1546,200,585,0,1753
2017,3,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",541,96,33.09,4.41,25.73,0,32.76,1,0,5235,1699,914,943,0,1679
2017,3,DL,Delta Air Lines Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",31,4,1.11,0,1,0,1.89,0,0,151,66,0,28,0,57
2017,3,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",528,84,23.45,3.97,39.73,0,16.85,8,2,5013,1908,300,1733,0,1072
2017,3,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",800,83,33.07,3.4,14.88,0,31.65,2,1,3820,1411,220,780,0,1409
2017,3,DL,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",306,23,9.6,1.98,4.7,0,6.72,0,1,1156,330,183,189,0,454
2017,3,DL,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",212,13,4.53,1.53,2.32,0,4.61,0,0,649,188,192,120,0,149
2017,3,DL,Delta Air Lines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",23,2,1,0,0.09,0,0.91,0,1,642,456,0,17,0,169
